id,title,image
32846,Fledge Institute of Aviation and Hospitality Raipur,
29429,Mata Jijabai Govt. Girls P.G. College Indore,
32848,Kartavyaa Institute Of Hotel Management Jaipur,
19606,Konaseema Institute of Medical Sciences & Research Foundation East Godavari,
32849,BITS Law School Mumbai,
19426,ACPM Medical College Dhule,
33426,Envisage International Institute of Design Mumbai,
31721,"Government Polytechnic, Mohammadi Kheri Deoria",
32850,STOA Bangalore,
32853,MBA ESG Pune,
18493,Vidya Shikshan Prasarak Mandals VSPM Dental College Nagpur,
32212,SKIBS B School Bangalore,
32851,"Pimpri Chinchwad College of Arts, Commerce and Science Pune",
14736,Don Bosco Polytechnic College Chennai,
16453,Karve Institute of Social Service Pune,
34591,IFHE Bangalore,
14740,Trinity Polytechnic Pune,
29439,"Jagran Lakecity University, School of Law Bhopal",
30014,Amrapali University Haldwani,
33842,Munnar Catering College Cochin,
32854,Terna Physiotherapy College Navi Mumbai,
32855,Institute of Management Bhubaneswar,
25916,Government Engineering College Modasa,
32856,KIIT School of Film & Media Sciences Bhubaneswar,
16245,Guru Nanak Girls College Ludhiana,
29455,Rai School of Liberal Studies Ahmedabad,
29457,Marathwada Institute of Management and Research Aurangabad,
29477,Saifee Golden Jubilee Quaderia College Burhanpur,
33848,Rathinam Group Of Institutions Coimbatore,
26138,Dr Sow Indirabai Bhaskarrao Pathak Mahila Mahavidyalaya Aurangabad,
32831,Army Law College Pune,
22482,Amity School of Rural Management Noida,
31480,Swami Vivekananda Private Industrial Training Institute Hooghly,
32857,St. Barnabas Hospital College of Nursing Ranchi,
32860,Maratha Vidya Prasarak Samaj's College Of Physiotherapy Nashik,
25693,HITS,
33092,Jahnavi Degree and PG College Secunderabad,
31384,Government Polytechnic College Ujjain,
32858,HiTech College of Physiotherapy Bhubaneswar,
33688,Dfly International New Delhi,
22487,Amrita School of Business Coimbatore,
33099,Beena Mahavidhyalaya Jaipur,
18915,Sarvodaya Law College Bangalore,
19875,Florence College of Nursing Ranchi,
34393,AMET University,
32859,Dhanbad School of Nursing,
22110,Seshadripuram Evening Degree College Bangalore,
32861,KMCT College of Allied Health Science Kozhikode,
18381,GDC Mumbai,
34411,"Emversity School of Health Sciences and Hospitality, Cochin",
33741,Akar College of Physiotherapy Ahmedabad,
29465,Shri Jawaharlal Nehru Vidhi Mahavidhyalaya Mandsaur,
33750,Shri Mukesh Kumar Jauhari Nursing and Paramedical College Bareilly,
22504,Arihant Institute of Business Management Pune,
32862,Global Institute of Public Health Thiruvananthapuram,
15530,AP Sen Memorial Girls Degree College Lucknow,
26124,Chavara Institute of Management and Media Studies Kochi,
34245,St Xavier's College,
32863,Career College and School of Nursing Bhopal,
15531,A.P.C. Mahalaxmi College for Women Thoothukudi,
29110,Khalsa College of Pharmacy Amritsar,
32864,Himcapes College of Nursing Una,
32868,Manav Rachna Centre for Distance and Online Education Faridabad,
34436,"Hilltton Hatt, Dehradun",
32866,Awasthi Group of Institutions Solan,
30767,PRPCEM,
32867,Shoolini University Online Solan,
30760,Yadavindra College of Engineering Bathinda,
32819,Vision Teacher's Academy Mumbai,
33359,Clini Launch Research Institute Bangalore,
34463,"Pemiya Rishikesh College of Pharmacy, Dhanbad",
33901,Shri Balaji Nursing Institute Bahadurgarh,
32869,BIMTECH Centre for Online Studies Greater Noida,
25807,College of Engineering Munnar,
32870,Chitkara University Online Chandigarh,
31178,DD College Dehradun,
30330,SVKM's Institute of Technology Dhule,
31397,AlAmeen Polytechnic College Erode,
31784,Dinesh Bembade College of Pharmacy Latur,
32874,Zee Institute of Creative Art Nashik,
32876,Kalinga Institute of Industrial Technology Online,
25774,BVRIT Hyderabad College of Engineering for Women,
32879,Aurora IAS Academy Vijayawada,
32877,Nopany Institute of Healthcare Studies Kolkata,
17074,Satyawati Evening College,
16269,Haldia Government College Medinipur,
22525,Aster College of Education Greater Noida,
32878,Unitedworld Institute Of Technology Gandhinagar,
22533,Aurous Institute of Management Lucknow,
20423,Chiranjeevi Reddy Institute of Engineering and Technology Anantapur,
26194,Nimbus Academy of Management Dehradun,
22526,Astha School of Management Bhubaneswar,
32881,Dona International Institute of Assam Guwahati,
15562,A.G & S.G Siddhartha Degree College of Arts and Science Krishna,
32883,PPG College of Pharmacy Coimbatore,
32884,Institute of Ayush Medical Sciences Lucknow,
16280,Harish Chandra Post Graduate College Varanasi,
32885,Diamond Group Of Institutions Bangalore,
26369,Model Arts Commerce and Science College Jalgaon,
21957,CB Bhandari Jain College Bangalore,
30761,RRSDCE,
31830,VJSM's Institute of Pharmacy Junnar,
32886,Maa Gange Institute of Hotel Management and Professional Studies Dehradun,
33227,Jagannath University powered by Sunstone Jhajjar,
33546,Ravel Institute Of Nursing Kolkata,
33923,AIMS college of pharmacy Thane,
33419,St. John College of Humanities and Sciences Palghar,
31205,DDE Kashmir University,
26389,Dnyandeep College Commerce and Science Ratnagiri,
33940,MSSU Pune Campus,
22043,Khurana Sawant Institute of Engineering and Technology Hingoli,
33242,Arya Mahila P.G. College Varanasi,
32887,Parul University Online Vadodara,
25861,Dr Samuel George Institute of Engineering and Technology Prakasam,
33246,ICARE Institute Of Medical Sciences And Research Haldia,
26392,NIE First Grade College Mysore,
34283,Vydehi Institute of Law,
25869,Shri Shankaracharya Technical Campus Durg,
34536,Mithila Institute of Management (MIM),
15595,Amrita School of Arts and Sciences Amritapuri Kollam,
22508,Army Institute of Management Kolkata,
33971,Government Medical College Sikar,
22534,Aurora's Business School Panjagutta Hyderabad,
18149,Stanley College of Engineering and Technology for Women Hyderabad,
31229,Government Industrial Training Institute Kalyani Nadia,
17306,Sri C. Achutha Menon Government College Thrissur,
32888,LPU Online Jalandhar,
13443,Kamatchi Polytechnic College Tiruchirappalli,
32891,Avinash College of Commerce Warangal,
34280,"CIIIH , Jaipur",
32893,Avinash College of Commerce Himayathnagar,
33537,Amity University Bangalore,
31533,Barpeta Polytechnic,
33979,Government Medical College Sirohi,
30015,IFMR GSB,
33983,Government Medical College Bundi,
31499,Government Polytechnic Dehradun,
26447,Karnataka State Akkamahadevi Women's University Bijapur,
32896,MKM Group of Colleges For Girls Palwal,
32897,Maharishi Markandeshwar Online Ambala,
32902,Bharath Institute of Higher Education and Research Online,
29621,N. S. Soti Law College Sangli,
17123,Shree MS Chauhan Mahavidyalaya Mainpuri,
30016,ICRI Jagannath University New Delhi,
33502,Indian Institute of Gems & Jewellery Jaipur,
32898,Worldwide Management Studies Kolkata,
34005,University of Wollongong India Gandhinagar,
16356,JSSCACS,
22140,IP College Bulandshahr,
31925,Swargiya Lilawati Satish Awhad Pharmacy College Nanded,
22560,Banshi College of Management and Technology Kanpur,
22566,Belgaum Institute of Management Studies,
32274,Priyadarshini College of Pharmacy Tumkur,
33895,Muthoot Business School Kochi,
22530,ASM's Institute of Professional Studies Pimpri,
18562,Indian Hotel Academy New Delhi,
34018,Lutawan Institute Of Pharmacy Ghazipur,
21613,RKNEC,
13283,Shri Sai Polytechnic Chandrapur,
33373,Only Chef The School of Culinary Arts Guwahati,
33389,Mar Ivanios Law College Alappuzha,
9048,HITS Chennai,
31312,GMR Aviation Academy Hyderabad,
26023,Trident Group of Institutions Ghaziabad,
30018,R.A. Podar Institute of Management Jaipur,
31811,Shri Shakti Shikshan Sanstha Divine College of Pharmacy Nashik,
32900,BITS Pilani WILP,
32903,Chandigarh University Online Mohali,
26350,ISI Mumbai,
34033,Janki Devi College of Hotel Management & Junior College Pune,
18072,AXIS Institute of Fashion Technology Kanpur,
31281,Government Polytechnic Khawarsan Seraikela,
34239,Spectrum Group Of Institutions,
32904,Rawat P.G. Girl's College Jaipur,
20881,KMEA Engineering College Aluva,
27582,GMERS Medical College and Hospital Ahmedabad,
32905,NIPS Hotel Management Shillong,
33417,Yashraj Institute of Education Lucknow,
32314,KLE Society's¬†Science & Commerce College Navi Mumbai,
32712,Silver Law College Bareilly,
16969,Roda Mistry College of Social Work and Research Centre Hyderabad,
21122,Maria College of Engineering and Technology Kanyakumari,
26034,Universal Engineering College Thrissur,
22150,Siliguri College of Commerce,
30144,IILM University Gurgaon,
32714,Prashanti College of Education for Women Kota,
32912,Puran Murti Pvt ITI Sonepat,
29734,"Shobhit University, School of Biological Engineering and Sciences Meerut",
18006,KK Wagh College of Agricultural Engineering and Technology Nashik,
22576,Bhartiya Shiksha Parishad Lucknow,
33720,Har Sahai PG College Kanpur,
33105,Government Engineering College (GEC Sheikhpura) Shekhopur,
16388,Jhunjhunwala Post Graduate College Ayodhya,
22386,"University College of Science, Tumkur University",
5138,Global Institute of Technology Jaipur,
32914,PM College of Pharmacy Sonepat,
33130,RIT Group of Institutions Rudrapur,
32918,Mittal Institute of MBA Bhopal,
34095,MIES R.M. Law College Sonarpur,
16408,K.K. Das College Kolkata,
34108,Genex College of Pharmaceutical Science and Technology Hooghly,
22575,Bharatiya Vidya Bhavan's Usha and Lakshmi Mittal Institute of Management New Delhi,
33113,Niranjan Hiranandani School of Management & Real Estate Mumbai,
33484,IIFA Lancaster Degree College Bangalore,
34110,Lakshmi Nursing Institute Hooghly,
20301,Bhabha Engineering Research Institute Bhopal,
22580,Bhartiya Vidya Bhavan Institute of Management Science Kolkata,
31319,TTAADC Polytechnic Institute West Tripura,
32920,Pillai Business School Navi Mumbai,
32921,Tron School of Animation Nagpur,
26551,Assabah Arts and Science College Malappuram,
32922,Sahara College of Nursing and Paramedical Sciences Lucknow,
33497,SNPT Institute of Pharmacy Nashik,
26444,Cotton University Guwahati,
30847,IHM Ranchi,
32923,Subhash Chandra Bose Institute of Higher Education Lucknow,
31832,"College of Pharmacy, Paniv Solapur",
31877,K.B.H.S.S. Trust's Institute Of Pharmacy Nashik,
32924,Skybird Aviation Bangalore,
9835,Birla School of Management Kolkata,
31204,Government College (Autonomous) Anantapur,
32925,VISAT Arts and Science College Ernakulam,
31179,KD Rungta College of Science And Technology Raipur,
32773,Holy Cross College of Nursing Chamarajnagar,
32926,AI International College Malappuram,
26097,"Department of Management Studies, MNIT Jaipur",
20141,Ambala College of Engineering and Applied Research,
33564,Raipur Institute of Technology,
18952,SVKM'S NMIMS Institute of Intellectual Property Studies Mumbai,
15698,Baba Farid College Bathinda,
32928,Deepshikha College Jaipur,
32929,Ankerite Ayurvedic Medical College & Hospital Lucknow,
25315,AUBIT,
32932,Ankerite College of Pharmacy Lucknow,
33677,Emversity School of Allied Health Sciences Bangalore,
33585,"Y. D. Mane Institute of Pharmacy, Kagal Kolhapur",
33812,KCCSANT Bhubaneswar,
33676,Duxford International Business School (DIBS) Malappuram,
25972,PSIT Kanpur,
32933,Navkis College Of Engineering Hassan,
31870,Ravi Institute Of Diploma In Pharmacy Nagpur,
32935,Sambhram Group of Institutions Powered by Sunstone’s Bangalore,
33679,Sanskaram University Jhajjar,
32937,Pailan College of Education Kolkata,
33230,"PDEA's Prof. Ramkrishna More Arts, Commerce & Science College Pune",
15710,Baburao Patil College of Arts and Science Solapur,
5115,GITAM University Vizag,
30566,Samarpan School of Law Gandhinagar,
21917,Amity College of Commerce & Finance Noida,
30743,Dalia Institute of Diploma Studies Kheda,
32939,Arena Animation FC Road Campus Pune,
16455,Kashiram Memorial Degree College Bareilly,
26542,SRHU,
32941,Sharda University powered by Sunstone Select Greater Noida,
32942,Thangavelu Engineering College Powered by Sunstone’s Chennai,
33261,Sarat Chandra Chattopadhyay Government Medical College & Hospital Howrah,
33706,Dr. Ambedkar Institute of Medical Science (DAIMS) Rourkela,
32943,Bhagwati Institute of Technology & Science powered by Sunstone Ghaziabad,
15718,Adv. Sitaram Babanbhau Anandramji Baheti Arts and Commerce College Jalgaon,
32945,JR Media Institute New Delhi,
18096,Inter National Institute of Fashion Design Hamirpur,
32946,National Institute for Locomotor Disabilities (Divyangjan) Kolkata,
30020,Indian Institute of Fashion Art Ambala,
22634,Delhi School of Professional Studies and Research New Delhi,
31469,Government Polytechnic Vadnagar,
32948,PCSTI Hotel Management And Cruise Management Dehradun,
32949,Viven Eduversity Mumbai,
32835,Tritya Air Hostess Academy New Delhi,
32325,NIEM The Institute in Event Management Ahmedabad,
22641,Dilkap Research Institute of Engineering and Management Studies Karjat,
32954,Tilak Maharashtra Vidyapeeth Kharghar Mumbai,
30021,Royal College of Science & Technology Bhubaneswar,
32852,Prestige Institute Of Global Management Indore,
32956,Smt. Parmeshwaridevi Durgadutt Tibrewala Institute Of Management Studies & Research Mumbai,
22369,Symbiosis School of Economics Pune,
32957,Swami Vishnu Chaitanya School of Nursing Dehradun,
33777,Uniqfin Business School Bangalore,
13247,Father Agnel Technical College Navi Mumbai,
26649,NIMS College of nursing Neyyattinkara,
30023,English Language Teaching Institute of Symbiosis Pune,
20599,GITAM School of Technology Visakhapatnam,
31218,Allahabad Degree College,
32958,International School of Design Thane,
26237,Government Polytechnic College Moga,
32959,MIT School of Computing Pune,
27214,Administrative Staff College of India Hyderabad,
32961,Visveswarapura College Of Science Bangalore,
32360,Sevasadan Aviation Academy Nagpur,
32962,MEWA Vanguard Business School Bangalore,
15803,Bi Bi Raza Degree College for Women Gulbarga,
33792,"PES's Modern College of Arts, Science and Commerce (Autonomous) Pune",
18516,Arun Muchhala International College of Hotel Managment Thane,
32963,Chandrawati Tiwari Law College Kotdwara,
26632,MIC Arts and Science College Athanikkal Malappuram,
32966,Visveswarapura College of Law Bangalore,
32967,ISEC Bangalore,
21440,SKN Sinhgad Institute of Technology and Science Lonavala,
15732,Banarsi Dass Arya College Jalandhar,
30823,Light and Life Academy Ooty,
31407,Baghmundi Government Polytechnic Purulia,
15735,"DES's Bangurnagar Arts, Science and Commerce College Dandeli",
26309,Vidhyadeep Institute of Management and Technology Surat,
32969,Aesthetic Institute of Design Raipur,
27662,"Chettinad College of Dental & Research Institute, The Tamil Nadu Dr.MGR medical university Kanchipuram",
19795,Acharya Shri Chander Institute of Nursing Education Jammu,
22665,Elijah Institute of Management Studies Thrissur,
32972,Hoskote Mission Institute Of Nursing,
30136,NIBM Pune,
25670,Indira Gandhi Government Medical College & Hospital Nagpur,
13230,Institute of Tool Engineering Dindigul,
26000,Swift Technical Campus Patiala,
20967,LJIET,
31284,Government Industrial Training Institutes Malapuzha Palakkad,
26656,N.M.S.M Govt. College Wayanad,
34084,Babu Ram Chandra Singh Institute of Nursing and Paramedical Ayodhya,
13330,Dattakala Polytechnic Solapur,
32974,AMRU,
18474,Sri Sankara Dental College Varkala Thiruvananthapuram,
33764,Dr. GD. Pol Foundation YMT Homeopathic Medical College Hospital & PG Institute Navi Mumbai,
33309,Sir M V School of Architecture Bangalore,
33766,Yenepoya (Deemedtobe University) Bangalore,
